,YEAR,SITE,RACE,SEX,COUNT,POPULATION
1999,2003,Small Intestine,White,Female,446,119015908
2000,2003,Small Intestine,White,Male,443,116039126
2001,2003,Soft Tissue including Heart,Asian/Pacific Islander,Female,28,6988593
2002,2003,Soft Tissue including Heart,Asian/Pacific Islander,Male,28,6542554
2003,2003,Soft Tissue including Heart,Black,Female,233,20015421
2004,2003,Soft Tissue including Heart,Black,Male,201,18194320
2005,2003,Soft Tissue including Heart,Hispanic,Female,108,19529116
2006,2003,Soft Tissue including Heart,Hispanic,Male,119,20516198
2007,2003,Soft Tissue including Heart,White,Female,1570,119015908
2008,2003,Soft Tissue including Heart,White,Male,1571,116039126
2009,2003,Stomach,American Indian/Alaska Native,Female,34,1659114
2010,2003,Stomach,American Indian/Alaska Native,Male,50,1652897
2011,2003,Stomach,Asian/Pacific Islander,Female,313,6988593
2012,2003,Stomach,Asian/Pacific Islander,Male,390,6542554
2013,2003,Stomach,Black,Female,854,20015421
2014,2003,Stomach,Black,Male,1187,18194320
2015,2003,Stomach,Hispanic,Female,545,19529116
2016,2003,Stomach,Hispanic,Male,708,20516198
2017,2003,Stomach,White,Female,3854,119015908
2018,2003,Stomach,White,Male,5428,116039126
2019,2003,Testis,Black,Male,24,18194320
2020,2003,Testis,Hispanic,Male,44,20516198
2021,2003,Testis,White,Male,312,116039126
2022,2003,Thyroid,Asian/Pacific Islander,Female,31,6988593
2023,2003,Thyroid,Black,Female,67,20015421
2024,2003,Thyroid,Black,Male,27,18194320
2025,2003,Thyroid,Hispanic,Female,60,19529116
2026,2003,Thyroid,Hispanic,Male,41,20516198
2027,2003,Thyroid,White,Female,678,119015908
2028,2003,Thyroid,White,Male,491,116039126
2029,2003,Tongue,Asian/Pacific Islander,Female,21,6988593
2030,2003,Tongue,Asian/Pacific Islander,Male,23,6542554
2031,2003,Tongue,Black,Female,62,20015421
2032,2003,Tongue,Black,Male,153,18194320
2033,2003,Tongue,Hispanic,Female,29,19529116
2034,2003,Tongue,Hispanic,Male,65,20516198
2035,2003,Tongue,White,Female,547,119015908
2036,2003,Tongue,White,Male,1061,116039126
2037,2003,Tonsil,Black,Female,16,20015421
2038,2003,Tonsil,Black,Male,70,18194320
2039,2003,Tonsil,Hispanic,Male,18,20516198
2040,2003,Tonsil,White,Female,119,119015908
2041,2003,Tonsil,White,Male,395,116039126
2042,2003,"Trachea, Mediastinum and Other Respiratory Organs",White,Female,102,119015908
2043,2003,"Trachea, Mediastinum and Other Respiratory Organs",White,Male,144,116039126
2044,2003,Ureter,White,Female,163,119015908
2045,2003,Ureter,White,Male,142,116039126
2046,2003,Urinary Bladder,American Indian/Alaska Native,Male,16,1652897
2047,2003,Urinary Bladder,Asian/Pacific Islander,Female,37,6988593
2048,2003,Urinary Bladder,Asian/Pacific Islander,Male,93,6542554
2049,2003,Urinary Bladder,Black,Female,412,20015421
2050,2003,Urinary Bladder,Black,Male,502,18194320
2051,2003,Urinary Bladder,Hispanic,Female,129,19529116
2052,2003,Urinary Bladder,Hispanic,Male,265,20516198
2053,2003,Urinary Bladder,White,Female,3444,119015908
2054,2003,Urinary Bladder,White,Male,7965,116039126
2055,2003,"Uterus, NOS",Asian/Pacific Islander,Female,96,6988593
2056,2003,"Uterus, NOS",Black,Female,600,20015421
2057,2003,"Uterus, NOS",Hispanic,Female,194,19529116
2058,2003,"Uterus, NOS",White,Female,2936,119015908
2059,2003,Vagina,Black,Female,62,20015421
2060,2003,Vagina,Hispanic,Female,20,19529116
2061,2003,Vagina,White,Female,322,119015908
2062,2003,Vulva,Black,Female,40,20015421
2063,2003,Vulva,Hispanic,Female,26,19529116
2064,2003,Vulva,White,Female,729,119015908
2065,2004,Acute Lymphocytic,Asian/Pacific Islander,Female,26,7260672
2066,2004,Acute Lymphocytic,Asian/Pacific Islander,Male,26,6778074
2067,2004,Acute Lymphocytic,Black,Female,47,20277329
2068,2004,Acute Lymphocytic,Black,Male,69,18461469
2069,2004,Acute Lymphocytic,Hispanic,Female,111,20263650
2070,2004,Acute Lymphocytic,Hispanic,Male,151,21233735
2071,2004,Acute Lymphocytic,White,Female,530,119722518
2072,2004,Acute Lymphocytic,White,Male,663,116875784
2073,2004,Acute Myeloid,Asian/Pacific Islander,Female,69,7260672
2074,2004,Acute Myeloid,Asian/Pacific Islander,Male,107,6778074
2075,2004,Acute Myeloid,Black,Female,330,20277329
2076,2004,Acute Myeloid,Black,Male,331,18461469
2077,2004,Acute Myeloid,Hispanic,Female,175,20263650
2078,2004,Acute Myeloid,Hispanic,Male,230,21233735
2079,2004,Acute Myeloid,White,Female,3289,119722518
2080,2004,Acute Myeloid,White,Male,4062,116875784
2081,2004,"Anus, Anal Canal and Anorectum",Black,Female,29,20277329
2082,2004,"Anus, Anal Canal and Anorectum",Black,Male,32,18461469
2083,2004,"Anus, Anal Canal and Anorectum",White,Female,310,119722518
2084,2004,"Anus, Anal Canal and Anorectum",White,Male,202,116875784
2085,2004,Bones and Joints,Black,Female,77,20277329
2086,2004,Bones and Joints,Black,Male,93,18461469
2087,2004,Bones and Joints,Hispanic,Female,57,20263650
2088,2004,Bones and Joints,Hispanic,Male,60,21233735
2089,2004,Bones and Joints,White,Female,496,119722518
2090,2004,Bones and Joints,White,Male,602,116875784
2091,2004,Cervix,American Indian/Alaska Native,Female,31,1716767
2092,2004,Cervix,Asian/Pacific Islander,Female,131,7260672
2093,2004,Cervix,Black,Female,789,20277329
2094,2004,Cervix,Hispanic,Female,430,20263650
2095,2004,Cervix,White,Female,2899,119722518
2096,2004,Chronic Lymphocytic,Asian/Pacific Islander,Male,16,6778074
2097,2004,Chronic Lymphocytic,Black,Female,146,20277329
2098,2004,Chronic Lymphocytic,Black,Male,230,18461469
2099,2004,Chronic Lymphocytic,Hispanic,Female,34,20263650
2100,2004,Chronic Lymphocytic,Hispanic,Male,46,21233735
2101,2004,Chronic Lymphocytic,White,Female,1632,119722518
2102,2004,Chronic Lymphocytic,White,Male,2298,116875784
2103,2004,Chronic Myeloid,Asian/Pacific Islander,Male,18,6778074
2104,2004,Chronic Myeloid,Black,Female,59,20277329
2105,2004,Chronic Myeloid,Black,Male,69,18461469
2106,2004,Chronic Myeloid,Hispanic,Female,40,20263650
2107,2004,Chronic Myeloid,Hispanic,Male,48,21233735
2108,2004,Chronic Myeloid,White,Female,454,119722518
2109,2004,Chronic Myeloid,White,Male,552,116875784
2110,2004,Colon and Rectum,American Indian/Alaska Native,Female,97,1716767
2111,2004,Colon and Rectum,American Indian/Alaska Native,Male,130,1712685
2112,2004,Colon and Rectum,Asian/Pacific Islander,Female,518,7260672
2113,2004,Colon and Rectum,Asian/Pacific Islander,Male,553,6778074
2114,2004,Colon and Rectum,Black,Female,3426,20277329
2115,2004,Colon and Rectum,Black,Male,3194,18461469
2116,2004,Colon and Rectum,Hispanic,Female,1108,20263650
2117,2004,Colon and Rectum,Hispanic,Male,1333,21233735
2118,2004,Colon and Rectum,White,Female,22658,119722518
2119,2004,Colon and Rectum,White,Male,23004,116875784
2120,2004,Colon excluding Rectum,American Indian/Alaska Native,Female,83,1716767
2121,2004,Colon excluding Rectum,American Indian/Alaska Native,Male,106,1712685
2122,2004,Colon excluding Rectum,Asian/Pacific Islander,Female,429,7260672
2123,2004,Colon excluding Rectum,Asian/Pacific Islander,Male,445,6778074
2124,2004,Colon excluding Rectum,Black,Female,3011,20277329
2125,2004,Colon excluding Rectum,Black,Male,2698,18461469
2126,2004,Colon excluding Rectum,Hispanic,Female,956,20263650
2127,2004,Colon excluding Rectum,Hispanic,Male,1101,21233735
2128,2004,Colon excluding Rectum,White,Female,19391,119722518
2129,2004,Colon excluding Rectum,White,Male,18825,116875784
2130,2004,Corpus,Asian/Pacific Islander,Female,69,7260672
2131,2004,Corpus,Black,Female,461,20277329
2132,2004,Corpus,Hispanic,Female,135,20263650
2133,2004,Corpus,White,Female,2733,119722518
2134,2004,"Corpus and Uterus, NOS",American Indian/Alaska Native,Female,21,1716767
2135,2004,"Corpus and Uterus, NOS",Asian/Pacific Islander,Female,142,7260672
2136,2004,"Corpus and Uterus, NOS",Black,Female,1114,20277329
2137,2004,"Corpus and Uterus, NOS",Hispanic,Female,325,20263650
2138,2004,"Corpus and Uterus, NOS",White,Female,5713,119722518
2139,2004,Esophagus,American Indian/Alaska Native,Male,45,1712685
2140,2004,Esophagus,Asian/Pacific Islander,Female,42,7260672
2141,2004,Esophagus,Asian/Pacific Islander,Male,145,6778074
2142,2004,Esophagus,Black,Female,467,20277329
2143,2004,Esophagus,Black,Male,1060,18461469
2144,2004,Esophagus,Hispanic,Female,94,20263650
2145,2004,Esophagus,Hispanic,Male,346,21233735
2146,2004,Esophagus,White,Female,2420,119722518
2147,2004,Esophagus,White,Male,8831,116875784
2148,2004,Eye and Orbit,White,Female,95,119722518
2149,2004,Eye and Orbit,White,Male,109,116875784
2150,2004,Female Breast,American Indian/Alaska Native,Female,169,1716767
2151,2004,Female Breast,Asian/Pacific Islander,Female,786,7260672
2152,2004,Female Breast,Black,Female,5541,20277329
2153,2004,Female Breast,Hispanic,Female,1909,20263650
2154,2004,Female Breast,White,Female,34458,119722518
2155,2004,Floor of Mouth,Black,Male,16,18461469
2156,2004,Floor of Mouth,White,Female,25,119722518
2157,2004,Floor of Mouth,White,Male,75,116875784
2158,2004,Gallbladder,Asian/Pacific Islander,Female,57,7260672
2159,2004,Gallbladder,Asian/Pacific Islander,Male,32,6778074
2160,2004,Gallbladder,Black,Female,162,20277329
2161,2004,Gallbladder,Black,Male,64,18461469
2162,2004,Gallbladder,Hispanic,Female,121,20263650
2163,2004,Gallbladder,Hispanic,Male,52,21233735
2164,2004,Gallbladder,White,Female,1109,119722518
2165,2004,Gallbladder,White,Male,490,116875784
2166,2004,Gum and Other Mouth,Black,Female,39,20277329
2167,2004,Gum and Other Mouth,Black,Male,98,18461469
2168,2004,Gum and Other Mouth,Hispanic,Male,26,21233735
2169,2004,Gum and Other Mouth,White,Female,498,119722518
2170,2004,Gum and Other Mouth,White,Male,511,116875784
2171,2004,Hodgkin Lymphoma,Black,Female,64,20277329
2172,2004,Hodgkin Lymphoma,Black,Male,71,18461469
2173,2004,Hodgkin Lymphoma,Hispanic,Female,38,20263650
2174,2004,Hodgkin Lymphoma,Hispanic,Male,57,21233735
2175,2004,Hodgkin Lymphoma,White,Female,471,119722518
2176,2004,Hodgkin Lymphoma,White,Male,647,116875784
2177,2004,Hypopharynx,Black,Male,62,18461469
2178,2004,Hypopharynx,White,Female,61,119722518
2179,2004,Hypopharynx,White,Male,229,116875784
2180,2004,Kidney and Renal Pelvis,American Indian/Alaska Native,Female,32,1716767
2181,2004,Kidney and Renal Pelvis,American Indian/Alaska Native,Male,59,1712685
2182,2004,Kidney and Renal Pelvis,Asian/Pacific Islander,Female,56,7260672
2183,2004,Kidney and Renal Pelvis,Asian/Pacific Islander,Male,87,6778074
2184,2004,Kidney and Renal Pelvis,Black,Female,436,20277329
2185,2004,Kidney and Renal Pelvis,Black,Male,655,18461469
2186,2004,Kidney and Renal Pelvis,Hispanic,Female,256,20263650
2187,2004,Kidney and Renal Pelvis,Hispanic,Male,507,21233735
2188,2004,Kidney and Renal Pelvis,White,Female,4149,119722518
2189,2004,Kidney and Renal Pelvis,White,Male,6839,116875784
2190,2004,Larynx,Asian/Pacific Islander,Male,25,6778074
2191,2004,Larynx,Black,Female,108,20277329
2192,2004,Larynx,Black,Male,530,18461469
2193,2004,Larynx,Hispanic,Male,178,21233735
2194,2004,Larynx,White,Female,615,119722518
2195,2004,Larynx,White,Male,2370,116875784
2196,2004,Leukemias,American Indian/Alaska Native,Female,34,1716767
2197,2004,Leukemias,American Indian/Alaska Native,Male,42,1712685
2198,2004,Leukemias,Asian/Pacific Islander,Female,150,7260672
2199,2004,Leukemias,Asian/Pacific Islander,Male,232,6778074
2200,2004,Leukemias,Black,Female,885,20277329
2201,2004,Leukemias,Black,Male,989,18461469
2202,2004,Leukemias,Hispanic,Female,481,20263650
2203,2004,Leukemias,Hispanic,Male,672,21233735
2204,2004,Leukemias,White,Female,8352,119722518
2205,2004,Leukemias,White,Male,10788,116875784
2206,2004,Lip,White,Female,23,119722518
2207,2004,Lip,White,Male,46,116875784
2208,2004,Liver and Intrahepatic Bile Duct,American Indian/Alaska Native,Female,66,1716767
2209,2004,Liver and Intrahepatic Bile Duct,American Indian/Alaska Native,Male,77,1712685
2210,2004,Liver and Intrahepatic Bile Duct,Asian/Pacific Islander,Female,341,7260672
2211,2004,Liver and Intrahepatic Bile Duct,Asian/Pacific Islander,Male,712,6778074
2212,2004,Liver and Intrahepatic Bile Duct,Black,Female,665,20277329
2213,2004,Liver and Intrahepatic Bile Duct,Black,Male,1349,18461469
2214,2004,Liver and Intrahepatic Bile Duct,Hispanic,Female,519,20263650
2215,2004,Liver and Intrahepatic Bile Duct,Hispanic,Male,1046,21233735
2216,2004,Liver and Intrahepatic Bile Duct,White,Female,4417,119722518
2217,2004,Liver and Intrahepatic Bile Duct,White,Male,7694,116875784
2218,2004,Lung and Bronchus,American Indian/Alaska Native,Female,304,1716767
2219,2004,Lung and Bronchus,American Indian/Alaska Native,Male,372,1712685
2220,2004,Lung and Bronchus,Asian/Pacific Islander,Female,985,7260672
2221,2004,Lung and Bronchus,Asian/Pacific Islander,Male,1531,6778074
2222,2004,Lung and Bronchus,Black,Female,6475,20277329
2223,2004,Lung and Bronchus,Black,Male,9987,18461469
2224,2004,Lung and Bronchus,Hispanic,Female,1510,20263650
2225,2004,Lung and Bronchus,Hispanic,Male,2700,21233735
2226,2004,Lung and Bronchus,White,Female,60667,119722518
2227,2004,Lung and Bronchus,White,Male,77685,116875784
2228,2004,Lymphomas,American Indian/Alaska Native,Female,29,1716767
2229,2004,Lymphomas,American Indian/Alaska Native,Male,42,1712685
2230,2004,Lymphomas,Asian/Pacific Islander,Female,198,7260672
2231,2004,Lymphomas,Asian/Pacific Islander,Male,242,6778074
2232,2004,Lymphomas,Black,Female,739,20277329
2233,2004,Lymphomas,Black,Male,810,18461469
2234,2004,Lymphomas,Hispanic,Female,495,20263650
2235,2004,Lymphomas,Hispanic,Male,662,21233735
2236,2004,Lymphomas,White,Female,9462,119722518
2237,2004,Lymphomas,White,Male,10692,116875784
2238,2004,Male Breast,Black,Male,56,18461469
2239,2004,Male Breast,Hispanic,Male,17,21233735
2240,2004,Male Breast,White,Male,301,116875784
2241,2004,Melanomas of the Skin,Black,Female,62,20277329
2242,2004,Melanomas of the Skin,Black,Male,57,18461469
2243,2004,Melanomas of the Skin,Hispanic,Female,59,20263650
2244,2004,Melanomas of the Skin,Hispanic,Male,79,21233735
2245,2004,Melanomas of the Skin,White,Female,2748,119722518
2246,2004,Melanomas of the Skin,White,Male,5053,116875784
2247,2004,Mesothelioma,Black,Female,16,20277329
2248,2004,Mesothelioma,Black,Male,73,18461469
2249,2004,Mesothelioma,Hispanic,Female,16,20263650
2250,2004,Mesothelioma,Hispanic,Male,62,21233735
2251,2004,Mesothelioma,White,Female,471,119722518
2252,2004,Mesothelioma,White,Male,1921,116875784
2253,2004,Miscellaneous,American Indian/Alaska Native,Female,87,1716767
2254,2004,Miscellaneous,American Indian/Alaska Native,Male,89,1712685
2255,2004,Miscellaneous,Asian/Pacific Islander,Female,333,7260672
2256,2004,Miscellaneous,Asian/Pacific Islander,Male,359,6778074
2257,2004,Miscellaneous,Black,Female,2149,20277329
2258,2004,Miscellaneous,Black,Male,2475,18461469
2259,2004,Miscellaneous,Hispanic,Female,817,20263650
2260,2004,Miscellaneous,Hispanic,Male,891,21233735
2261,2004,Miscellaneous,White,Female,16940,119722518
2262,2004,Miscellaneous,White,Male,17638,116875784
2263,2004,Myeloma,American Indian/Alaska Native,Female,24,1716767
2264,2004,Myeloma,American Indian/Alaska Native,Male,28,1712685
2265,2004,Myeloma,Asian/Pacific Islander,Female,68,7260672
2266,2004,Myeloma,Asian/Pacific Islander,Male,80,6778074
2267,2004,Myeloma,Black,Female,952,20277329
2268,2004,Myeloma,Black,Male,843,18461469
2269,2004,Myeloma,Hispanic,Female,268,20263650
2270,2004,Myeloma,Hispanic,Male,277,21233735
2271,2004,Myeloma,White,Female,4062,119722518
2272,2004,Myeloma,White,Male,4521,116875784
2273,2004,Nasopharynx,Asian/Pacific Islander,Female,21,7260672
2274,2004,Nasopharynx,Asian/Pacific Islander,Male,61,6778074
2275,2004,Nasopharynx,Black,Female,34,20277329
2276,2004,Nasopharynx,Black,Male,80,18461469
2277,2004,Nasopharynx,Hispanic,Male,28,21233735
2278,2004,Nasopharynx,White,Female,149,119722518
2279,2004,Nasopharynx,White,Male,288,116875784
2280,2004,Non-Hodgkin Lymphoma,American Indian/Alaska Native,Female,28,1716767
2281,2004,Non-Hodgkin Lymphoma,American Indian/Alaska Native,Male,39,1712685
2282,2004,Non-Hodgkin Lymphoma,Asian/Pacific Islander,Female,188,7260672
2283,2004,Non-Hodgkin Lymphoma,Asian/Pacific Islander,Male,233,6778074
2284,2004,Non-Hodgkin Lymphoma,Black,Female,675,20277329
2285,2004,Non-Hodgkin Lymphoma,Black,Male,739,18461469
2286,2004,Non-Hodgkin Lymphoma,Hispanic,Female,457,20263650
2287,2004,Non-Hodgkin Lymphoma,Hispanic,Male,605,21233735
2288,2004,Non-Hodgkin Lymphoma,White,Female,8991,119722518
2289,2004,Non-Hodgkin Lymphoma,White,Male,10045,116875784
2290,2004,"Nose, Nasal Cavity and Middle Ear",Black,Male,31,18461469
2291,2004,"Nose, Nasal Cavity and Middle Ear",White,Female,175,119722518
2292,2004,"Nose, Nasal Cavity and Middle Ear",White,Male,219,116875784
2293,2004,Oral Cavity and Pharynx,American Indian/Alaska Native,Male,31,1712685
2294,2004,Oral Cavity and Pharynx,Asian/Pacific Islander,Female,58,7260672
2295,2004,Oral Cavity and Pharynx,Asian/Pacific Islander,Male,137,6778074
2296,2004,Oral Cavity and Pharynx,Black,Female,275,20277329
2297,2004,Oral Cavity and Pharynx,Black,Male,874,18461469
2298,2004,Oral Cavity and Pharynx,Hispanic,Female,91,20263650
2299,2004,Oral Cavity and Pharynx,Hispanic,Male,241,21233735
2300,2004,Oral Cavity and Pharynx,White,Female,2173,119722518
2301,2004,Oral Cavity and Pharynx,White,Male,4270,116875784
2302,2004,Oropharynx,Black,Female,38,20277329
2303,2004,Oropharynx,Black,Male,81,18461469
2304,2004,Oropharynx,Hispanic,Male,18,21233735
2305,2004,Oropharynx,White,Female,153,119722518
2306,2004,Oropharynx,White,Male,376,116875784
2307,2004,Other Biliary,Asian/Pacific Islander,Female,18,7260672
2308,2004,Other Biliary,Asian/Pacific Islander,Male,27,6778074
2309,2004,Other Biliary,Black,Female,56,20277329
2310,2004,Other Biliary,Black,Male,32,18461469
2311,2004,Other Biliary,Hispanic,Female,47,20263650
2312,2004,Other Biliary,Hispanic,Male,49,21233735
2313,2004,Other Biliary,White,Female,691,119722518
2314,2004,Other Biliary,White,Male,627,116875784
2315,2004,Other Digestive Organs,Black,Female,41,20277329
2316,2004,Other Digestive Organs,Black,Male,33,18461469
2317,2004,Other Digestive Organs,Hispanic,Male,20,21233735
2318,2004,Other Digestive Organs,White,Female,301,119722518
2319,2004,Other Digestive Organs,White,Male,259,116875784
2320,2004,Other Endocrine including Thymus,Asian/Pacific Islander,Male,20,6778074
2321,2004,Other Endocrine including Thymus,Black,Female,63,20277329
2322,2004,Other Endocrine including Thymus,Black,Male,43,18461469
2323,2004,Other Endocrine including Thymus,Hispanic,Female,29,20263650
2324,2004,Other Endocrine including Thymus,Hispanic,Male,29,21233735
2325,2004,Other Endocrine including Thymus,White,Female,358,119722518
